kf,stamp,x,y,theta,sensor,fe,verifier,proposer,quality
24,1781016154.750989,3.611,-0.6223,0.08898,lidar,native_s2m,pnp,proximity,0.8517
25,1781016155.898879,3.8762,-0.5829,0.07534,lidar,native_s2m,pnp,proximity,0.8619
26,1781016157.044495,4.145,-0.549,0.06263,lidar,native_s2m,pnp,proximity,0.8827
27,1781016158.193456,4.3997,-0.512,0.04951,lidar,native_s2m,pnp,proximity,0.8975
28,1781016159.335152,4.6611,-0.4581,0.19585,lidar,native_s2m,pnp,proximity,0.8517
29,1781016160.265619,4.9084,-0.3934,0.19418,lidar,native_s2m,pnp,proximity,0.8733
30,1781016161.304993,5.1562,-0.2797,0.40693,lidar,native_s2m,pnp,proximity,0.8366
31,1781016162.346099,5.3869,-0.1572,0.41337,lidar,native_s2m,pnp,proximity,0.8694
32,1781016163.384193,5.5855,0.0141,0.61546,lidar,native_s2m,pnp,proximity,0.8354
33,1781016163.904884,5.6656,0.1248,0.83213,lidar,native_s2m,pnp,proximity,0.872
34,1781016164.523715,5.722,0.255,1.06773,lidar,native_s2m,pnp,proximity,0.8546
35,1781016165.562966,5.7776,0.4821,1.30014,lidar,native_s2m,pnp,proximity,0.8566
36,1781016166.280214,5.7681,0.6295,1.51095,lidar,native_s2m,pnp,proximity,0.8688
37,1781016167.533103,5.7476,0.8936,1.60183,lidar,native_s2m,pnp,proximity,0.8747
38,1781016168.87693,5.7517,1.1458,1.45131,lidar,native_s2m,pnp,proximity,0.9052
39,1781016169.819083,5.7788,1.2583,1.21922,lidar,native_s2m,pnp,proximity,0.8653
40,1781016170.847949,5.85,1.3556,0.99208,lidar,native_s2m,pnp,proximity,0.8838
41,1781016171.892263,5.9439,1.4778,0.76921,lidar,native_s2m,pnp,proximity,0.8879
42,1781016173.03077,6.1091,1.5889,0.53686,lidar,native_s2m,pnp,proximity,0.9159
43,1781016173.759622,6.2181,1.6362,0.32473,lidar,native_s2m,pnp,proximity,0.883
44,1781016174.798122,6.4578,1.7142,0.22571,lidar,native_s2m,pnp,proximity,0.8912
45,1781016175.846092,6.7124,1.7671,0.09798,lidar,native_s2m,pnp,proximity,0.8746
46,1781016176.996204,6.9879,1.8022,0.07659,lidar,native_s2m,pnp,proximity,0.8651
47,1781016178.134803,7.2562,1.8422,0.05376,lidar,native_s2m,pnp,proximity,0.8599
48,1781016179.283001,7.5159,1.8782,0.03807,lidar,native_s2m,pnp,proximity,0.8761
49,1781016180.025492,7.691,1.8507,-0.21308,lidar,native_s2m,pnp,proximity,0.7993
50,1781016180.854464,7.8849,1.7914,-0.44184,lidar,native_s2m,pnp,proximity,0.8801
51,1781016181.273481,7.9774,1.7717,-0.66841,lidar,native_s2m,pnp,proximity,0.7982
52,1781016182.007217,8.0643,1.6468,-0.89186,lidar,native_s2m,pnp,proximity,0.8868
53,1781016182.527779,8.1009,1.5567,-1.12178,lidar,native_s2m,pnp,proximity,0.8789
54,1781016183.56177,8.1664,1.3503,-1.33448,lidar,native_s2m,pnp,proximity,0.8573
55,1781016184.601265,8.2021,1.1014,-1.52646,lidar,native_s2m,pnp,proximity,0.8982
56,1781016185.847267,8.2096,0.8386,-1.61831,lidar,native_s2m,pnp,proximity,0.8933
57,1781016186.984818,8.1656,0.6225,-1.83615,lidar,native_s2m,pnp,proximity,0.8919
58,1781016187.915069,8.0984,0.4355,-2.05825,lidar,native_s2m,pnp,proximity,0.8797
59,1781016188.434417,8.0332,0.3552,-2.2995,lidar,native_s2m,pnp,proximity,0.9155
60,1781016189.476008,7.8607,0.1968,-2.5515,lidar,native_s2m,pnp,proximity,0.8855
61,1781016190.717532,7.6302,0.0542,-2.69146,lidar,native_s2m,pnp,proximity,0.8917
62,1781016191.753218,7.413,-0.088,-2.60725,lidar,native_s2m,pnp,proximity,0.9207
63,1781016192.474703,7.3371,-0.2034,-2.35962,lidar,native_s2m,pnp,proximity,0.8868
64,1781016193.100198,7.263,-0.3297,-2.14332,lidar,native_s2m,pnp,proximity,0.9138
65,1781016193.717656,7.2234,-0.4669,-1.90442,lidar,native_s2m,pnp,proximity,0.9073
66,1781016194.652451,7.2199,-0.6806,-1.6766,lidar,native_s2m,pnp,proximity,0.8957
67,1781016195.58625,7.2547,-0.8827,-1.44728,lidar,native_s2m,pnp,proximity,0.8595
68,1781016196.727074,7.328,-1.1222,-1.36617,lidar,native_s2m,pnp,proximity,0.8839
69,1781016197.350565,7.3293,-1.2458,-1.58735,lidar,native_s2m,pnp,proximity,0.8218
70,1781016197.868808,7.3071,-1.3196,-1.8229,lidar,native_s2m,pnp,proximity,0.8008
71,1781016198.6972,7.2467,-1.488,-2.04796,lidar,native_s2m,pnp,proximity,0.8632
72,1781016199.531892,7.19,-1.5756,-2.26587,lidar,native_s2m,pnp,proximity,0.9053
73,1781016200.786667,7.0682,-1.6963,-2.49585,lidar,native_s2m,pnp,proximity,0.8736
74,1781016201.727775,6.9387,-1.7663,-2.71448,lidar,native_s2m,pnp,proximity,0.8875
75,1781016202.671486,6.7636,-1.828,-2.95244,lidar,native_s2m,pnp,proximity,0.8595
76,1781016203.818857,6.5273,-1.8406,3.11344,lidar,native_s2m,pnp,proximity,0.8486
77,1781016204.864184,6.2533,-1.8274,3.01279,lidar,native_s2m,pnp,proximity,0.8674
78,1781016205.693657,6.0884,-1.7854,2.79904,lidar,native_s2m,pnp,proximity,0.9152
79,1781016206.634776,5.8967,-1.7125,2.55301,lidar,native_s2m,pnp,proximity,0.8413
80,1781016207.575781,5.7412,-1.5841,2.34227,lidar,native_s2m,pnp,proximity,0.8753
81,1781016208.000209,5.6832,-1.5024,2.09932,lidar,native_s2m,pnp,proximity,0.911
82,1781016209.047152,5.5939,-1.2878,1.84843,lidar,native_s2m,pnp,proximity,0.9043
83,1781016210.299711,5.5512,-1.0257,1.63471,lidar,native_s2m,pnp,proximity,0.9131
84,1781016211.351503,5.5367,-0.7731,1.55146,lidar,native_s2m,pnp,proximity,0.9122
85,1781016212.292142,5.5522,-0.5867,1.32157,lidar,native_s2m,pnp,proximity,0.927
86,1781016213.235309,5.616,-0.415,1.07989,lidar,native_s2m,pnp,proximity,0.932
87,1781016214.48502,5.7323,-0.234,0.85647,lidar,native_s2m,pnp,proximity,0.9071
88,1781016215.941417,5.9228,-0.0565,0.67234,lidar,native_s2m,pnp,proximity,0.9559
89,1781016216.981171,6.1265,0.0884,0.5545,lidar,native_s2m,pnp,proximity,0.8741
90,1781016218.132344,6.3297,0.2588,0.62812,lidar,native_s2m,pnp,proximity,0.9324
91,1781016219.268502,6.5064,0.4548,0.76448,lidar,native_s2m,pnp,proximity,0.9287
92,1781016220.204694,6.6558,0.673,0.98335,lidar,native_s2m,pnp,proximity,0.9302
93,1781016220.828247,6.6948,0.8107,1.23394,lidar,native_s2m,pnp,proximity,0.8915
94,1781016222.185885,6.7199,1.0729,1.33883,lidar,native_s2m,pnp,proximity,0.9227
95,1781016223.64332,6.7705,1.3253,1.23355,lidar,native_s2m,pnp,proximity,0.9104
96,1781016224.894605,6.8617,1.5065,0.9921,lidar,native_s2m,pnp,proximity,0.9266
97,1781016225.62904,6.9166,1.568,0.74985,lidar,native_s2m,pnp,proximity,0.9368
98,1781016226.874746,7.1106,1.7091,0.49859,lidar,native_s2m,pnp,proximity,0.8929
99,1781016227.396793,7.2014,1.7365,0.27632,lidar,native_s2m,pnp,proximity,0.9214
100,1781016228.749744,7.4407,1.7829,0.06545,lidar,native_s2m,pnp,proximity,0.9316
101,1781016229.905068,7.6598,1.776,-0.15836,lidar,native_s2m,pnp,proximity,0.8681
102,1781016230.424985,7.7462,1.7385,-0.4102,lidar,native_s2m,pnp,proximity,0.9302
103,1781016231.150945,7.8787,1.659,-0.62379,lidar,native_s2m,pnp,proximity,0.9497
104,1781016231.673881,7.9633,1.5844,-0.84887,lidar,native_s2m,pnp,proximity,0.8983
105,1781016232.19574,8.0072,1.4928,-1.08717,lidar,native_s2m,pnp,proximity,0.9125
106,1781016233.23619,8.0835,1.2956,-1.29731,lidar,native_s2m,pnp,proximity,0.9417
107,1781016234.390335,8.1289,1.0304,-1.49173,lidar,native_s2m,pnp,proximity,0.9091
108,1781016235.757432,8.1389,0.8044,-1.72109,lidar,native_s2m,pnp,proximity,0.9007
109,1781016237.116164,8.0802,0.5527,-1.94874,lidar,native_s2m,pnp,proximity,0.8807
110,1781016237.536298,8.0318,0.4843,-2.16909,lidar,native_s2m,pnp,proximity,0.9123
111,1781016238.583031,7.8807,0.2993,-2.42038,lidar,native_s2m,pnp,proximity,0.9186
112,1781016239.0026,7.809,0.2617,-2.63649,lidar,native_s2m,pnp,proximity,0.9151
113,1781016240.258309,7.5651,0.147,-2.87973,lidar,native_s2m,pnp,proximity,0.9271
114,1781016241.503498,7.3176,0.0842,-2.98876,lidar,native_s2m,pnp,proximity,0.9184
115,1781016242.753892,7.0741,0.0045,-2.93717,lidar,native_s2m,pnp,proximity,0.9252
116,1781016243.894529,6.8186,-0.0424,-3.02753,lidar,native_s2m,pnp,proximity,0.9381
117,1781016245.033656,6.5549,-0.078,-3.1247,lidar,native_s2m,pnp,proximity,0.9424
118,1781016246.063878,6.2909,-0.0784,3.06923,lidar,native_s2m,pnp,proximity,0.9298
119,1781016247.104277,6.0273,-0.0861,3.12705,lidar,native_s2m,pnp,proximity,0.925
120,1781016248.033819,5.7721,-0.1087,-3.07017,lidar,native_s2m,pnp,proximity,0.9334
121,1781016249.07693,5.5097,-0.1375,-3.07006,lidar,native_s2m,pnp,proximity,0.9218
122,1781016250.125363,5.2606,-0.1748,-3.06412,lidar,native_s2m,pnp,proximity,0.9226
123,1781016251.062907,5.0096,-0.2179,-3.04289,lidar,native_s2m,pnp,proximity,0.892
124,1781016252.306767,4.7531,-0.2667,-2.9867,lidar,native_s2m,pnp,proximity,0.8727
125,1781016253.456845,4.4935,-0.3279,-2.9984,lidar,native_s2m,pnp,proximity,0.8889
126,1781016254.500401,4.2367,-0.3867,-3.00516,lidar,native_s2m,pnp,proximity,0.8988
127,1781016255.542453,3.9784,-0.4421,-3.00578,lidar,native_s2m,pnp,proximity,0.8703
128,1781016256.587616,3.7092,-0.4979,-3.00396,lidar,native_s2m,pnp,proximity,0.8925
129,1781016257.628676,3.4558,-0.5179,3.11021,lidar,native_s2m,pnp,proximity,0.8951
130,1781016258.677184,3.1956,-0.5029,3.01054,lidar,native_s2m,pnp,proximity,0.9069
131,1781016259.924886,2.931,-0.4663,2.90967,lidar,native_s2m,pnp,proximity,0.921
132,1781016261.076677,2.6877,-0.4066,2.81407,lidar,native_s2m,pnp,proximity,0.9121
133,1781016262.334183,2.4448,-0.3284,2.72423,lidar,native_s2m,pnp,proximity,0.9084
134,1781016263.482203,2.2102,-0.2239,2.62272,lidar,native_s2m,pnp,proximity,0.9296
135,1781016264.531996,2.0373,-0.0928,2.39395,lidar,native_s2m,pnp,proximity,0.8661
136,1781016265.782944,1.9076,0.0429,2.18118,lidar,native_s2m,pnp,proximity,0.8875
137,1781016266.618073,1.8529,0.1924,1.96209,lidar,native_s2m,pnp,proximity,0.8586
138,1781016267.352252,1.8099,0.3221,1.74462,lidar,native_s2m,pnp,proximity,0.9085
139,1781016268.602066,1.7631,0.5942,1.64269,lidar,native_s2m,pnp,proximity,0.8938
140,1781016269.756813,1.7525,0.8606,1.53799,lidar,native_s2m,pnp,proximity,0.9071
141,1781016271.328854,1.7554,0.7128,1.29311,lidar,native_s2m,pnp,proximity,0.8893
142,1781016271.955469,1.7266,0.5765,1.04861,lidar,native_s2m,pnp,proximity,0.917
143,1781016272.475663,1.684,0.468,0.83719,lidar,native_s2m,pnp,proximity,0.8807
144,1781016272.996234,1.6108,0.3679,0.61722,lidar,native_s2m,pnp,proximity,0.8877
145,1781016273.51591,1.4998,0.2924,0.36485,lidar,native_s2m,pnp,proximity,0.8938
146,1781016274.557864,1.2706,0.1877,0.22125,lidar,native_s2m,pnp,proximity,0.9239
147,1781016275.491993,1.0153,0.1221,0.10673,lidar,native_s2m,pnp,proximity,0.892
148,1781016276.425944,0.7576,0.0772,0.08206,lidar,native_s2m,pnp,proximity,0.9229
149,1781016277.360628,0.506,0.0327,0.06704,lidar,native_s2m,pnp,proximity,0.9081
150,1781016278.392853,0.2519,0.0001,0.0506,lidar,native_s2m,pnp,proximity,0.9236
151,1781016280.473106,0.0326,-0.0074,0.03513,lidar,native_s2m,pnp,proximity,0.9157
152,1781016282.548883,0.0298,-0.0071,0.0334,lidar,native_s2m,pnp,proximity,0.8879
153,1781016284.62718,0.0256,-0.0065,0.03558,lidar,native_s2m,pnp,proximity,0.9344
154,1781016286.706917,0.0269,-0.0063,0.03448,lidar,native_s2m,pnp,proximity,0.939
